id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
W08-1124,-1,0.0,-1,,oh|shrobe,oh|shrobe,
E06-2001,1.0,0.5,0.6666666666666666,,baroni,baroni|kilgarriff,kilgarriff
W11-1709,-1,0.0,-1,,mohammad|yang,mohammad|yang,
C00-2114,1.0,0.6666666666666666,0.8,,sicilia garcia,sicilia garcia|ming|smith,ming|smith
P11-4005,1.0,0.5,0.6666666666666666,,chen,huang|chen|huang|chang,huang|chang
W08-0330,0.5,0.5,0.5,and rebecca hwa,hwa,albrecht|hwa,albrecht|and rebecca hwa
W09-3212,-1,0.0,-1,,martens,martens,
W10-2802,0.0,0.0,0.0,and daniele previtali,croce|previtali,croce|previtali,and daniele previtali
H92-1057,1.0,0.75,0.8571428571428571,,meuse,silverman|kirtman|adcock|meuse,silverman|kirtman|adcock
D10-1018,0.0,0.0,0.0,and hwee tou ng,lu|ng,lu|ng,and hwee tou ng
A00-1045,-1,0.0,-1,,broker,broker,
W13-2801,0.0,0.0,0.0,marseille,rapp|costa jussa|lambert|babych|banchs|eberle,costa jussa|banchs|rapp|lambert|eberle|babych,marseille
W13-2016,0.0,0.0,0.0,gerold schneider|fabio,rinaldi|grigonyte|schneider|clematide|tuggener|ellendorff,schneider|clematide|ellendorff|tuggener|rinaldi|grigonyte,gerold schneider|fabio
C08-1001,0.6666666666666666,0.6666666666666666,0.6666666666666666,shuya,abe,abe|inui|matsumoto,shuya|inui|matsumoto
P10-1144,-1,0.0,-1,,recasens|hovy,recasens|hovy,
W04-0827,0.0,0.0,0.0,walter. daelemansg@ua. ac. be antal van den bosch,decadt|hoste|daelemans|van den bosch,decadt|hoste|daelemans|van den bosch,walter. daelemansg@ua. ac. be antal van den bosch
P08-2054,1.0,0.5,0.6666666666666666,,musillo,musillo|merlo,merlo
W13-1602,-1,0.0,-1,,qadir|riloff,qadir|riloff,
W01-0805,0.0,0.0,0.0,emiel krahmer,krahmer|van erk|verleg,krahmer|van erk|verleg,emiel krahmer
S13-2077,0.5,0.25,0.3333333333333333,satonelli@fbk. eu,chowdhury|guerini|tonelli,chowdhury|guerini|tonelli|lavelli,satonelli@fbk. eu|lavelli
W06-2602,0.5,0.3333333333333333,0.4,and antal van den bosch ilk,canisius|van den bosch,canisius|van den bosch|daelemans,and antal van den bosch ilk|daelemans
N07-2041,0.0,0.0,0.0,techniques|and anoop sarkar and fred popowich,shi|sarkar|popowich,shi|sarkar|popowich,techniques|and anoop sarkar and fred popowich
P04-1057,1.0,1.0,1.0,,,van noord,van noord
D13-1124,1.0,0.6666666666666666,0.8,,choi,kuznetsova|chen|choi,kuznetsova|chen
N07-3003,0.5,1.0,0.6666666666666666,simone,,ponzetto,simone|ponzetto
E12-1072,-1,0.0,-1,,rello|baeza yates|mitkov,rello|baeza yates|mitkov,
W10-3014,0.6666666666666666,0.5,0.5714285714285715,bingquan liu,liu|cheng,zhao|sun|liu|cheng,zhao|sun|bingquan liu
L08-1520,0.0,0.0,0.0,hiroki yamazaki|takashi harada,yamazaki|kitamura|harada|yamamoto,yamazaki|kitamura|harada|yamamoto,hiroki yamazaki|takashi harada
W07-2040,0.0,0.0,0.0,satonelli@itc. it emanuele pianta|irst,popescu|tonelli|pianta,popescu|tonelli|pianta,satonelli@itc. it emanuele pianta|irst
W04-3106,1.0,0.5,0.6666666666666666,,dharmanolla,struble|dharmanolla,struble
D13-1086,0.0,0.0,0.0,yang,wang|xiong,wang|xiong|wang,yang
P09-2076,0.375,0.375,0.375,koller@mmci. uni-saarland. de|systems alexander koller|striegnk@union. edu donna byron|dbyron@ccs. neu. edu|justine@northwestern. edu,oberlander|dalzel job|byron|moore|koller,koller|striegnitz|byron|cassell|dale|dalzel job|moore|oberlander,systems alexander koller|koller@mmci. uni-saarland. de|striegnitz|striegnk@union. edu donna byron|dbyron@ccs. neu. edu|cassell|justine@northwestern. edu|dale
W10-1804,0.0,0.0,0.0,rongzhou,alex|grover|shen|alexandrov kabadjov,alex|grover|shen|alexandrov kabadjov,rongzhou
D08-1044,-1,0.0,-1,,lin,lin,
W11-2143,-1,0.0,-1,,hanneman|lavie,hanneman|lavie,
H05-1019,0.5,0.6666666666666666,0.5714285714285715,hirao@cslab. kecl. ntt. co. jp|precision,okumura,hirao|okumura|isozaki,hirao|hirao@cslab. kecl. ntt. co. jp|precision|isozaki
W10-1842,-1,0.0,-1,,lacheret dujour|obin|avanzi,lacheret dujour|obin|avanzi,
W07-2099,-1,0.0,-1,,specia|das gracas volpe nunes|srinivasan|ramakrishnan,specia|das gracas volpe nunes|srinivasan|ramakrishnan,
W10-1711,1.0,0.14285714285714285,0.25,,wuebker|stein|mansour|huck|leusch|ney,heger|wuebker|huck|leusch|mansour|stein|ney,heger
N07-2030,0.0,0.0,0.0,adaptation|deutsche,metze,metze,adaptation|deutsche
W12-2902,-1,0.0,-1,,szekely|ahmed|cabral|carson berndsen,szekely|ahmed|cabral|carson berndsen,
D11-1062,0.0,0.0,0.0,corpora|,marchetti|giampiccolo|mehdad|negri|bentivogli,negri|bentivogli|mehdad|giampiccolo|marchetti,corpora|
W13-1721,-1,0.0,-1,,evanini|xie|zechner,evanini|xie|zechner,
W97-0811,0.0,0.0,0.0,anne schiller,segond|schiller|grefenstette|chanod,segond|schiller|grefenstette|chanod,anne schiller
S10-1060,0.0,0.0,0.0,comparison|and,rimell|clark,rimell|clark,comparison|and
W05-0615,0.0,0.0,0.0,and mark johnson,goldwater|johnson,goldwater|johnson,and mark johnson
W10-2413,-1,0.0,-1,,p v s|parikh,p v s|parikh,
P13-1019,-1,0.0,-1,,zhu|zheng|zhang,zhu|zheng|zhang,
P13-2118,-1,0.0,-1,,radford|curran,radford|curran,
W03-1806,-1,0.0,-1,,dias,dias,
W00-0708,0.0,0.0,0.0,,minnen|bond|copestake,minnen|bond|copestake,
W09-2509,-1,0.0,-1,,sukkarieh|stoyanchev,sukkarieh|stoyanchev,
P13-1071,0.3333333333333333,0.3333333333333333,0.3333333333333333,|and marc rittberger,ferschke|rittberger,ferschke|gurevych|rittberger,|gurevych|and marc rittberger
W07-2019,-1,0.0,-1,,lefever|hoste|fayruzov,lefever|hoste|fayruzov,
N07-1010,-1,0.0,-1,,luo,luo,
H92-1021,0.5,0.5,0.5,and,huang,rosenfeld|huang,rosenfeld|and
P07-1039,0.0,0.0,0.0,yanjun ma,ma|stroppa|way,ma|stroppa|way,yanjun ma
W12-6213,-1,0.0,-1,,hulden|samih,hulden|samih,
C08-3008,0.0,0.0,0.0,data bogdan sacaleanu||and matteo negri,spurk|sacaleanu|negri|kouylekov|orasan|ou|ferrandez,sacaleanu|orasan|spurk|ou|ferrandez|kouylekov|negri,data bogdan sacaleanu||||and matteo negri
D12-1106,-1,0.0,-1,,louis|nenkova,louis|nenkova,
D13-1031,0.3333333333333333,0.25,0.28571428571428575,segmentation|mairgup,zhang|sun|mansur,zhang|wang|sun|mansur,segmentation|wang|mairgup
D10-1009,0.6,0.6,0.6,govind|tanveer,contractor|kothari,contractor|kothari|faruquie|subramaniam|negi,govind|tanveer|faruquie|subramaniam|negi
W13-2247,-1,0.0,-1,,langlois|smaili,langlois|smaili,
E12-1059,0.5,0.16666666666666666,0.25,and christian wirth,meyer|matuschek|eckle kohler|hartmann|wirth,gurevych|eckle kohler|hartmann|matuschek|meyer|wirth,gurevych|and christian wirth
P05-3028,-1,0.0,-1,,muller,muller,
P11-2032,-1,0.0,-1,,mermer|kun|saraclar,mermer|kun|saraclar,
W08-0609,0.0,0.0,0.0,yutaka sasaki2 yoshimasa tsuruoka2 john mcnaught,sasaki|tsuruoka|mcnaught|ananiadou,sasaki|tsuruoka|mcnaught|ananiadou,yutaka sasaki2 yoshimasa tsuruoka2 john mcnaught
N06-1047,0.0,0.0,0.0,gabriel murray,murray|renals|carletta|moore,murray|renals|carletta|moore,gabriel murray
P08-2062,1.0,0.3333333333333333,0.5,,regneri|egg,regneri|egg|koller,koller
E91-1044,-1,0.0,-1,,vestre,vestre,
N12-3008,1.0,0.6666666666666666,0.8,,zhao,zhao|do|roth,do|roth
W10-3503,0.5,0.3333333333333333,0.4,forner@celct. it claudio giuliano fbk - irst giuliano@fbk. eu|amarchetti@celct. it emanuele pianta,tymoshenko|giuliano|pianta|bentivogli,bentivogli|forner|giuliano|marchetti|pianta|tymoshenko,forner|forner@celct. it claudio giuliano fbk - irst giuliano@fbk. eu|marchetti|amarchetti@celct. it emanuele pianta
P12-1071,0.0,0.0,0.0,zhenghua li,li|liu|che,li|liu|che,zhenghua li
C10-1100,-1,0.0,-1,,pitler|bergsma|lin|church,pitler|bergsma|lin|church,
P10-1016,-1,0.0,-1,,duan|zhang|li,duan|zhang|li,
L08-1148,-1,0.0,-1,,orasan|chiorean,orasan|chiorean,
W09-3523,-1,0.0,-1,,srivastava|haque|way|naskar|dandapat,haque|dandapat|srivastava|naskar|way,
W10-4119,-1,0.0,-1,,yang|hou,yang|hou,
S12-1035,-1,0.0,-1,,morante|blanco,morante|blanco,
N12-1069,-1,0.0,-1,,gimpel|smith,gimpel|smith,
W12-1621,0.6666666666666666,0.6666666666666666,0.6666666666666666,joyce,chai,liu|fang|chai,liu|fang|joyce
W03-2907,1.0,1.0,1.0,,,higgins,higgins
W07-2008,0.0,0.0,0.0,upc. edu|mart,marquez|villarejo|marti|taule,marquez|villarejo|marti|taule,upc. edu|mart
W12-3140,0.0,0.0,0.0,huck|crego,teresa|le|markus|bianka|matthias|jean|stephan|thomas|hermann|alex|jan|joseph maria|alexandre,markus|stephan|matthias|hermann|jan|teresa|alex|le|thomas|alexandre|bianka|joseph maria|jean,huck|crego
P04-3014,-1,0.0,-1,,drabek|yarowsky,drabek|yarowsky,
L08-1125,-1,0.0,-1,,spohr,spohr,
W13-5002,-1,0.0,-1,,hatem|gliozzo|biemann|coppola|riedl|glass,biemann|coppola|glass|gliozzo|hatem|riedl,
P06-2017,0.0,0.0,0.0,and animesh mukherjee and anupam basu and niloy ganguly,choudhury|mukherjee|basu|ganguly,choudhury|mukherjee|basu|ganguly,and animesh mukherjee and anupam basu and niloy ganguly
W12-3114,1.0,0.5,0.6666666666666666,,moreau,moreau|vogel,vogel
I08-4031,-1,0.0,-1,,yang|jun|zou,yang|jun|zou,
H92-1064,-1,0.0,-1,,walter,walter,
W10-4159,-1,0.0,-1,,ma|liu,ma|liu,
S13-1031,-1,0.0,-1,,dan|bhattacharyya,dan|bhattacharyya,
W91-0111,-1,0.0,-1,,hasida,hasida,
C08-1066,1.0,0.5,0.6666666666666666,,maccartney,maccartney|manning,manning
P06-3005,-1,0.0,-1,,park,park,
P06-1006,0.6666666666666666,0.6666666666666666,0.6666666666666666,,su,yang|su|tan,yang||tan
W06-2506,0.0,0.0,0.0,and sabine schulte|im walde and andrea weber psycholinguistics,melinger|schulte im walde|weber,melinger|schulte im walde|weber,and sabine schulte|im walde and andrea weber psycholinguistics
P92-1025,-1,0.0,-1,,lambert|carberry,lambert|carberry,
C90-2034,1.0,1.0,1.0,,,jacobs,jacobs
W12-1503,-1,0.0,-1,,ruud|emiel|mariet,ruud|emiel|mariet,
N09-2036,0.0,0.0,0.0,and kevin knight,pust|knight,pust|knight,and kevin knight
P08-2025,0.0,0.0,0.0,and eugene agichtein,liu|agichtein,liu|agichtein,and eugene agichtein
W07-1704,-1,0.0,-1,,piskorski|sydow|kupsc,piskorski|sydow|kupsc,
P01-1059,-1,0.0,-1,,schiffman|mani|concepcion,schiffman|mani|concepcion,
W06-1620,0.0,0.0,0.0,and timothy baldwin,blunsom|baldwin,blunsom|baldwin,and timothy baldwin
I08-4018,-1,0.0,-1,,chan|chong,chan|chong,
P12-3018,-1,0.0,-1,,baumann|schlangen,baumann|schlangen,
P13-2066,0.5,0.3333333333333333,0.4,chengqing,tu|zong,tu|zhou|zong,zhou|chengqing
P11-1094,-1,0.0,-1,,park|levy,park|levy,
L08-1165,0.6666666666666666,0.5,0.5714285714285715,jordi atserias,atserias|zaragoza,atserias|zaragoza|ciaramita|attardi,jordi atserias|ciaramita|attardi
W13-2503,-1,0.0,-1,,bouamor|semmar|zweigenbaum,bouamor|semmar|zweigenbaum,
W10-1761,-1,0.0,-1,,hoang|koehn,hoang|koehn,
P90-1013,-1,0.0,-1,,reiter,reiter,
W07-2085,0.0,0.0,0.0,nominals brandon beamer|andrew fister,chee|rozovskaya|bhat|fister|beamer|girju,beamer|bhat|chee|fister|rozovskaya|girju,nominals brandon beamer|andrew fister
D09-1018,-1,0.0,-1,,somasundaran|namata|wiebe|getoor,somasundaran|namata|wiebe|getoor,
W13-3525,-1,0.0,-1,,barak|fazly|stevenson,barak|fazly|stevenson,
S13-2099,-1,0.0,-1,,kouylekov|dini|bosca|trevisan,kouylekov|dini|bosca|trevisan,
W08-1806,-1,0.0,-1,,li|zhang|zhu,li|zhang|zhu,
A94-1040,-1,0.0,-1,,bolshakov,bolshakov,
W11-0611,-1,0.0,-1,,mohammad,mohammad,
W13-4043,0.0,0.0,0.0,yoichi matsuyama,matsuyama|akiba|saito|kobayashi,matsuyama|akiba|saito|kobayashi,yoichi matsuyama
L08-1092,-1,0.0,-1,,mueller|mieskes|strube,mueller|mieskes|strube,
W01-1006,-1,0.0,-1,,kang|lee,kang|lee,
W01-0803,-1,0.0,-1,,danlos|gaiffe|roussarie,danlos|gaiffe|roussarie,
N03-1024,0.5,0.3333333333333333,0.4,and daniel marcu,pang|marcu,pang|knight|marcu,knight|and daniel marcu
W07-1201,-1,0.0,-1,,chen main|joshi,chen main|joshi,
C00-1017,0.0,0.0,0.0,and matthew,brants|crocker,brants|crocker,and matthew
W12-2410,0.0,0.0,0.0,,ananiadou|van landeghem|salakoski|bjorne|ginter|pyysalo|ohta|van de peer,bjorne|van landeghem|pyysalo|ohta|ginter|van de peer|ananiadou|salakoski,
W11-1827,-1,0.0,-1,,kilicoglu|bergler,kilicoglu|bergler,
D11-1092,1.0,1.0,1.0,,,zhang|gentile|ciravegna,zhang|gentile|ciravegna
N09-5005,0.0,0.0,0.0,and,pedersen|kolhatkar,pedersen|kolhatkar,and
C88-2149,0.0,0.0,0.0,regier|dan jnsafsky,ward,ward,regier|dan jnsafsky
W00-0108,0.5,1.0,0.6666666666666666,examples,,freeman,examples|freeman
N07-4007,1.0,0.6666666666666666,0.8,,chao,seneff|wang|chao,seneff|wang
E89-1019,0.5,1.0,0.6666666666666666,engine,,carter,engine|carter
D08-1070,-1,0.0,-1,,bunescu,bunescu,
S10-1070,-1,0.0,-1,,saquete,saquete,
N07-1055,0.5,0.3333333333333333,0.4,joseph austerweil,austerweil|charniak,elsner|austerweil|charniak,elsner|joseph austerweil
W04-0701,-1,0.0,-1,,fleischman|hovy,fleischman|hovy,
P10-1025,0.0,0.0,0.0,role labeling danilo croce,croce|giannone|annesi|basili,croce|giannone|annesi|basili,role labeling danilo croce
E12-1077,-1,0.0,-1,,drager|koller,drager|koller,
N06-1006,0.0,0.0,0.0,trond grenager,maccartney|de marneffe|manning|grenager|cer,maccartney|grenager|de marneffe|cer|manning,trond grenager
W02-1613,1.0,0.25,0.4,,yao|zhao|li,yao|yu|zhao|li,yu
W99-0626,-1,0.0,-1,,tiedemann,tiedemann,
W09-2705,-1,0.0,-1,,quarteroni|saint dizier,quarteroni|saint dizier,
W12-4411,0.0,0.0,0.0,arabic grzegorz kondrak,kondrak|li|salameh,kondrak|li|salameh,arabic grzegorz kondrak
C10-1140,-1,0.0,-1,,yoshinaga|kitsuregawa,yoshinaga|kitsuregawa,
W06-1105,-1,0.0,-1,,hachey,hachey,
P11-2026,-1,0.0,-1,,jagarlamudi|daume|iii|udupa,jagarlamudi|daume|iii|udupa,
N09-2065,0.5,0.5,0.5,mmistica@csse. unimelb. edu. au,mistica,mistica|baldwin,mmistica@csse. unimelb. edu. au|baldwin
W10-1919,0.5,0.5,0.5,ichi tsujii|,mao|tsujii|pyysalo|cho,pyysalo|ohta|cho|sullivan|mao|sobral|tsujii|ananiadou,|ohta||sullivan||sobral|ichi tsujii|ananiadou
W97-0905,-1,0.0,-1,,reiter,reiter,
W04-2322,0.6666666666666666,0.4,0.5,chris culy,culy|van den berg|ahn,polanyi|culy|van den berg|thione|ahn,polanyi|chris culy|thione
D08-1095,0.5,0.5,0.5,machine,minkov,minkov|cohen,cohen|machine
E83-1015,1.0,1.0,1.0,,,mcnaught,mcnaught
E09-1003,-1,0.0,-1,,abdul rauf|schwenk,abdul rauf|schwenk,
C04-1035,0.0,0.0,0.0,raquel fernandez,fernandez|ginzburg|lappin,fernandez|ginzburg|lappin,raquel fernandez
P09-2032,0.0,0.0,0.0,grammar|hongfei jiang,jiang|zhao|li|yang|wang,jiang|yang|zhao|li|wang,grammar|hongfei jiang
W05-1605,-1,0.0,-1,,gardent|kow,gardent|kow,
W10-1404,-1,0.0,-1,,bengoetxea|gojenola,bengoetxea|gojenola,
W90-0122,0.5,1.0,0.6666666666666666,intonation,,fawcett,intonation|fawcett
W04-2309,-1,0.0,-1,,thomas,thomas,
C00-2147,0.5,0.25,0.3333333333333333,yevgeny ludovik,ludovik|molina salgado|nirenburg,cowie|ludovik|molina salgado|nirenburg,cowie|yevgeny ludovik
N13-1118,-1,0.0,-1,,shutova|sun,shutova|sun,
W09-2416,-1,0.0,-1,,butnariu|seaghdha|veale|kim|nakov|szpakowicz|o,butnariu|kim|nakov|o|seaghdha|szpakowicz|veale,
D09-1029,-1,0.0,-1,,tonelli|giuliano,tonelli|giuliano,
W12-2033,0.0,0.0,0.0,keisuke sakaguchi|tomoya mizumoto,komachi|matsumoto|kanashiro|mizumoto|kondo|sakaguchi|hayashibe,sakaguchi|hayashibe|kondo|kanashiro|mizumoto|komachi|matsumoto,keisuke sakaguchi|tomoya mizumoto
W11-0316,-1,0.0,-1,,liu|chen|zheng|sun,liu|chen|zheng|sun,
W10-1905,-1,0.0,-1,,miwa|pyysalo|hara|tsujii,miwa|pyysalo|hara|tsujii,
P10-1102,-1,0.0,-1,,laskowski,laskowski,
W03-0207,0.0,0.0,0.0,darrell laham|bob|furnas|dumais|kintsch,landauer,landauer,dumais|furnas|kintsch|darrell laham|bob
W10-1728,0.0,0.0,0.0,mari honey . . . mari,tiedemann,tiedemann,mari honey . . . mari
P09-1030,0.8,0.6666666666666666,0.7272727272727272,,bilmes|skinner,mausam|soderland|etzioni|weld|skinner|bilmes,mausam|soderland|etzioni|weld|
W11-0402,-1,0.0,-1,,chiarcos|erjavec,chiarcos|erjavec,
P90-1002,0.0,0.0,0.0,bird|julia hirschberg,steedman,steedman,bird|julia hirschberg
N04-4039,0.6,0.6,0.6,,li|nakano,nakano|okamoto|kawahara|li|nishida,|okamoto|kawahara||nishida
P01-1032,0.25,0.25,0.25,greenand|pearland|dorrand,green|pearl|dorr,green|pearl|dorr|resnik,greenand|pearland|dorrand|resnik
P07-1060,-1,0.0,-1,,lee,lee,
W05-0301,-1,0.0,-1,,meyers,meyers,
W07-2218,-1,0.0,-1,,titov|henderson,titov|henderson,
D08-1055,0.0,0.0,0.0,lists hirotoshi taira,taira|fujita|nagata,taira|fujita|nagata,lists hirotoshi taira
W04-3241,-1,0.0,-1,,keller,keller,
P10-5005,-1,0.0,-1,,daume|iii,daume|iii,
W09-3944,0.0,0.0,0.0,and stanley peters,purver|fernandez|frampton|peters,purver|fernandez|frampton|peters,and stanley peters
W04-0824,1.0,1.0,1.0,,,ciaramita|johnson,ciaramita|johnson
E09-1054,-1,0.0,-1,,kopru|yazıcı,kopru|yazıcı,
W13-4062,0.3333333333333333,0.3333333333333333,0.3333333333333333,raveesh|joakim gustafson kth speech,meena|gustafson,meena|skantze|gustafson,raveesh|skantze|joakim gustafson kth speech
W10-2604,0.0,0.0,0.0,and alexander yates,huang|yates,huang|yates,and alexander yates
W12-1519,-1,0.0,-1,,popowich|mosny|lindberg,popowich|mosny|lindberg,
W13-3518,1.0,0.3333333333333333,0.5,,honnibal|goldberg,honnibal|goldberg|johnson,johnson
W11-2211,-1,0.0,-1,,huck|vilar|stein|ney,huck|vilar|stein|ney,
P13-1108,-1,0.0,-1,,o connor|stewart|smith,o connor|stewart|smith,
P11-2021,0.0,0.0,0.0,conversations|and mari ostendorf,margolis|ostendorf,margolis|ostendorf,conversations|and mari ostendorf
P03-2007,-1,0.0,-1,,kang,kang,
W00-1325,0.0,0.0,0.0,acquisition|and genevieve,korhonen|gorrell|mccarthy,korhonen|gorrell|mccarthy,acquisition|and genevieve
P93-1026,0.0,0.0,0.0,and gert smolka,backofen|smolka,backofen|smolka,and gert smolka
P84-1034,1.0,0.2,0.33333333333333337,,ishihara|kaji|okajima|hidano,nitta|okajima|kaji|hidano|ishihara,nitta
L08-1389,-1,0.0,-1,,hasler,hasler,
W03-1508,-1,0.0,-1,,virga|khudanpur,virga|khudanpur,
P13-2053,1.0,0.2,0.33333333333333337,,lim|soon|ranaivo malancon,lim|soon|lim|tang|ranaivo malancon,tang
D08-1066,0.0,0.0,0.0,work marcu and wong ( marcu and wong,mylonakis|sima an,mylonakis|sima an,work marcu and wong ( marcu and wong
D13-1140,-1,0.0,-1,,vaswani|zhao|fossum|chiang,vaswani|zhao|fossum|chiang,
W04-1804,-1,0.0,-1,,kumar|smith|borgelt,kumar|smith|borgelt,
W05-1620,-1,0.0,-1,,hervas|gervas,hervas|gervas,
W13-2411,-1,0.0,-1,,ljubesic|fiser,ljubesic|fiser,
E09-1094,0.0,0.0,0.0,bram vandekerckhovea,vandekerckhove|sandra|daelemans,vandekerckhove|sandra|daelemans,bram vandekerckhovea
W02-1103,0.0,0.0,0.0,and horacio rodriguez|karina@eio. upc. es,farreres|rodriquez|gibert,farreres|rodriquez|gibert,and horacio rodriguez|karina@eio. upc. es
W09-0103,-1,0.0,-1,,johnson,johnson,
N12-2011,-1,0.0,-1,,merhav,merhav,
W08-1007,0.0,0.0,0.0,johan. hall@vxu. se joakim nivre v,hall|nivre,hall|nivre,johan. hall@vxu. se joakim nivre v
W10-2916,0.0,0.0,0.0,sankaranarayanan ananthakrishnan,ananthakrishnan|prasad|stallard|natarajan,ananthakrishnan|prasad|stallard|natarajan,sankaranarayanan ananthakrishnan
E95-1012,0.5,1.0,0.6666666666666666,hpsg,,brew,hpsg|brew
W06-0113,0.0,0.0,0.0,zhaoyingze@gmail. com qiang zhou,zhao|zhou,zhao|zhou,zhaoyingze@gmail. com qiang zhou
W09-3102,-1,0.0,-1,,deleger|zweigenbaum,deleger|zweigenbaum,
W08-0101,-1,0.0,-1,,raux|eskenazi,raux|eskenazi,
W05-0820,-1,0.0,-1,,koehn|monz,koehn|monz,
C88-1022,-1,0.0,-1,,carlson,carlson,
N03-4010,1.0,0.5,0.6666666666666666,,frederking,nyberg|frederking,nyberg
W10-3906,0.0,0.0,0.0,distributional|and takeshi asakura,yamamoto|asakura,yamamoto|asakura,distributional|and takeshi asakura
C10-2068,0.0,0.0,0.0,and vasudeva varma search and,kumar|varma,kumar|varma,and vasudeva varma search and
W12-2203,-1,0.0,-1,,siddharthan|katsos,siddharthan|katsos,
P86-1020,-1,0.0,-1,,sabot,sabot,
P09-2085,0.5,0.25,0.3333333333333333,tcohn@inf. ed. ac. uk,blunsom|cohn|goldwater,blunsom|cohn|goldwater|johnson,tcohn@inf. ed. ac. uk|johnson
S12-1092,0.0,0.0,0.0,desouza@fbk. eu matteo negri|povo|fondazione,camargo de souza|negri|mehdad,camargo de souza|negri|mehdad,desouza@fbk. eu matteo negri|povo|fondazione|povo
W12-2027,-1,0.0,-1,,heilman|cahill|tetreault,heilman|cahill|tetreault,
W02-0311,-1,0.0,-1,,demetriou|gaizauskas,demetriou|gaizauskas,
C10-2117,-1,0.0,-1,,prabhakaran|rambow|diab,prabhakaran|rambow|diab,
W09-2812,0.0,0.0,0.0,iris. hendrickx@ua. ac. be walter. daelemans@ua. ac. be erwin marsi,hendrickx|daelemans|marsi|krahmer,hendrickx|daelemans|marsi|krahmer,iris. hendrickx@ua. ac. be walter. daelemans@ua. ac. be erwin marsi
N04-1027,0.5,0.5,0.5,manja,baudis,porzel|baudis,porzel|manja
P01-1043,-1,0.0,-1,,kinyon,kinyon,
W04-0210,-1,0.0,-1,,poesio,poesio,
P98-1023,0.0,0.0,0.0,translation francis bond,bond|kurz|shirai,bond|kurz|shirai,translation francis bond
W10-4105,-1,0.0,-1,,wang|yu,wang|yu,
P08-1034,-1,0.0,-1,,andreevskaia|bergler,andreevskaia|bergler,
P12-2031,0.0,0.0,0.0,jonatha6@post. tau. ac. il ido dagan,zeichner|berant|dagan,zeichner|berant|dagan,jonatha6@post. tau. ac. il ido dagan
P10-1047,-1,0.0,-1,,yeniterzi|oflazer,yeniterzi|oflazer,
S13-2054,-1,0.0,-1,,gunther|furrer,gunther|furrer,
W10-4322,-1,0.0,-1,,chandramohan|geist|pietquin,chandramohan|geist|pietquin,
C08-1107,0.0,0.0,0.0,szpekti@macs. biu. ac. il ido dagan,szpektor|dagan,szpektor|dagan,szpekti@macs. biu. ac. il ido dagan
W07-0806,-1,0.0,-1,,bouillon|halimi|rayner|hockey,bouillon|halimi|rayner|hockey,
I05-2027,0.0,0.0,0.0,rachel@ucd. ie john dunnion|ie joe carthy,wang|dunnion|carthy,wang|dunnion|carthy,rachel@ucd. ie john dunnion|ie joe carthy
W11-1719,1.0,0.5,0.6666666666666666,,perez tellez|cardiff,perez tellez|pinto|cardiff|rosso,pinto|rosso
J09-4008,-1,0.0,-1,,reiter|belz,reiter|belz,
W06-1667,-1,0.0,-1,,chen|donghong|tan|niu,chen|donghong|tan|niu,
W01-0716,-1,0.0,-1,,orasan|evans,orasan|evans,
W05-1105,-1,0.0,-1,,koller|thater,koller|thater,
W07-2005,-1,0.0,-1,,litkowski|hargraves,litkowski|hargraves,
S12-1006,0.0,0.0,0.0,blake|and martha,howald|abramson,howald|abramson,blake|and martha
W99-0802,0.0,0.0,0.0,groningen,bouma,bouma,groningen
H91-1070,0.5,0.3333333333333333,0.4,lynette hirschman,hirschman|zue,seneff|hirschman|zue,seneff|lynette hirschman
P09-1035,0.0,0.0,0.0,evaluation|o1 jes ´ us gim ´ enez2 julio gonzalo 1 felisa,amigo|gimenez|gonzalo|verdejo,amigo|gimenez|gonzalo|verdejo,evaluation|o1 jes ´ us gim ´ enez2 julio gonzalo 1 felisa
W13-1612,-1,0.0,-1,,martinez camara|martin valdivia|molina gonzalez|urena lopez,martinez camara|martin valdivia|molina gonzalez|urena lopez,
P02-1003,0.0,0.0,0.0,and kristina striegnitz,koller|striegnitz,koller|striegnitz,and kristina striegnitz
C10-2157,0.0,0.0,0.0,and rebecca hwa,xue|hwa,xue|hwa,and rebecca hwa
W04-3210,-1,0.0,-1,,sporleder|lapata,sporleder|lapata,
W10-1911,0.0,0.0,0.0,md|and alberto lavelli|human|kessler,chowdhury|lavelli,chowdhury|lavelli,md|and alberto lavelli|human|kessler
P11-1005,-1,0.0,-1,,rehbein|ruppenhofer,rehbein|ruppenhofer,
I05-2022,-1,0.0,-1,,singh|bendre|sangal,singh|bendre|sangal,
I08-5005,-1,0.0,-1,,vaidya|shishtla|gali|sharma|surana,gali|surana|vaidya|shishtla|sharma,
C08-1099,-1,0.0,-1,,schuler|abdelrahman|miller|schwartz,schuler|abdelrahman|miller|schwartz,
P97-1028,-1,0.0,-1,,neumann,neumann,
W06-1602,-1,0.0,-1,,bos|nissim,bos|nissim,
L08-1193,-1,0.0,-1,,moller|godde|wolters,moller|godde|wolters,
W10-3706,-1,0.0,-1,,mondal|das|pal|bandyopadhyay|chakraborty,das|pal|mondal|chakraborty|bandyopadhyay,
W09-0504,-1,0.0,-1,,cinkova,cinkova,
N13-1090,0.0,0.0,0.0,tomas mikolov,mikolov|yih|zweig,mikolov|yih|zweig,tomas mikolov
