id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
W09-2705,-1,0.0,-1,,nonEmpty,nonEmpty,
W12-4411,-1,0.0,-1,,nonEmpty,nonEmpty,
C10-1140,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W06-1105,-1,0.0,-1,,nonEmpty,nonEmpty,
P11-2026,-1,0.0,-1,,nonEmpty,nonEmpty,
N09-2065,-1,0.0,-1,,nonEmpty,nonEmpty,
W10-1919,-1,0.0,-1,,nonEmpty,nonEmpty,
W97-0905,-1,0.0,-1,,nonEmpty,nonEmpty,
W04-2322,-1,0.0,-1,,nonEmpty,nonEmpty,
D08-1095,-1,0.0,-1,,nonEmpty,nonEmpty,
E83-1015,1.0,1.0,1.0,,,nonEmpty,nonEmpty
E09-1003,-1,0.0,-1,,nonEmpty,nonEmpty,
C04-1035,-1,0.0,-1,,nonEmpty,nonEmpty,
P09-2032,-1,0.0,-1,,nonEmpty,nonEmpty,
W05-1605,-1,0.0,-1,,nonEmpty,nonEmpty,
W10-1404,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W90-0122,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W04-2309,-1,0.0,-1,,nonEmpty,nonEmpty,
C00-2147,1.0,1.0,1.0,,,nonEmpty,nonEmpty
N13-1118,-1,0.0,-1,,nonEmpty,nonEmpty,
W09-2416,1.0,1.0,1.0,,,nonEmpty,nonEmpty
D09-1029,-1,0.0,-1,,nonEmpty,nonEmpty,
W12-2033,-1,0.0,-1,,nonEmpty,nonEmpty,
W11-0316,-1,0.0,-1,,nonEmpty,nonEmpty,
W10-1905,1.0,1.0,1.0,,,nonEmpty,nonEmpty
P10-1102,-1,0.0,-1,,nonEmpty,nonEmpty,
W03-0207,-1,0.0,-1,,nonEmpty,nonEmpty,
W10-1728,1.0,1.0,1.0,,,nonEmpty,nonEmpty
P09-1030,-1,0.0,-1,,nonEmpty,nonEmpty,
W11-0402,-1,0.0,-1,,nonEmpty,nonEmpty,
P90-1002,-1,0.0,-1,,nonEmpty,nonEmpty,
N04-4039,1.0,1.0,1.0,,,nonEmpty,nonEmpty
P01-1032,-1,0.0,-1,,nonEmpty,nonEmpty,
P07-1060,-1,0.0,-1,,nonEmpty,nonEmpty,
W05-0301,-1,0.0,-1,,nonEmpty,nonEmpty,
W07-2218,-1,0.0,-1,,nonEmpty,nonEmpty,
D08-1055,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W04-3241,-1,0.0,-1,,nonEmpty,nonEmpty,
P10-5005,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W09-3944,-1,0.0,-1,,nonEmpty,nonEmpty,
W04-0824,-1,0.0,-1,,nonEmpty,nonEmpty,
E09-1054,-1,0.0,-1,,nonEmpty,nonEmpty,
W13-4062,-1,0.0,-1,,nonEmpty,nonEmpty,
W10-2604,-1,0.0,-1,,nonEmpty,nonEmpty,
W12-1519,-1,0.0,-1,,nonEmpty,nonEmpty,
W13-3518,-1,0.0,-1,,nonEmpty,nonEmpty,
W11-2211,-1,0.0,-1,,nonEmpty,nonEmpty,
P13-1108,-1,0.0,-1,,nonEmpty,nonEmpty,
P11-2021,-1,0.0,-1,,nonEmpty,nonEmpty,
P03-2007,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W00-1325,-1,0.0,-1,,nonEmpty,nonEmpty,
P93-1026,1.0,1.0,1.0,,,nonEmpty,nonEmpty
P84-1034,1.0,1.0,1.0,,,nonEmpty,nonEmpty
L08-1389,-1,0.0,-1,,nonEmpty,nonEmpty,
W03-1508,-1,0.0,-1,,nonEmpty,nonEmpty,
P13-2053,-1,0.0,-1,,nonEmpty,nonEmpty,
D08-1066,1.0,1.0,1.0,,,nonEmpty,nonEmpty
D13-1140,-1,0.0,-1,,nonEmpty,nonEmpty,
W04-1804,-1,0.0,-1,,nonEmpty,nonEmpty,
W05-1620,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W13-2411,-1,0.0,-1,,nonEmpty,nonEmpty,
E09-1094,-1,0.0,-1,,nonEmpty,nonEmpty,
W02-1103,-1,0.0,-1,,nonEmpty,nonEmpty,
W09-0103,-1,0.0,-1,,nonEmpty,nonEmpty,
N12-2011,-1,0.0,-1,,nonEmpty,nonEmpty,
W08-1007,-1,0.0,-1,,nonEmpty,nonEmpty,
W10-2916,-1,0.0,-1,,nonEmpty,nonEmpty,
E95-1012,-1,0.0,-1,,nonEmpty,nonEmpty,
W06-0113,-1,0.0,-1,,nonEmpty,nonEmpty,
W09-3102,-1,0.0,-1,,nonEmpty,nonEmpty,
W08-0101,-1,0.0,-1,,nonEmpty,nonEmpty,
W05-0820,-1,0.0,-1,,nonEmpty,nonEmpty,
C88-1022,1.0,1.0,1.0,,,nonEmpty,nonEmpty
N03-4010,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W10-3906,-1,0.0,-1,,nonEmpty,nonEmpty,
C10-2068,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W12-2203,-1,0.0,-1,,nonEmpty,nonEmpty,
P86-1020,1.0,1.0,1.0,,,nonEmpty,nonEmpty
P09-2085,-1,0.0,-1,,nonEmpty,nonEmpty,
S12-1092,-1,0.0,-1,,nonEmpty,nonEmpty,
W12-2027,-1,0.0,-1,,nonEmpty,nonEmpty,
W02-0311,-1,0.0,-1,,nonEmpty,nonEmpty,
C10-2117,-1,0.0,-1,,nonEmpty,nonEmpty,
W09-2812,-1,0.0,-1,,nonEmpty,nonEmpty,
N04-1027,-1,0.0,-1,,nonEmpty,nonEmpty,
P01-1043,-1,0.0,-1,,nonEmpty,nonEmpty,
W04-0210,1.0,1.0,1.0,,,nonEmpty,nonEmpty
P98-1023,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W10-4105,-1,0.0,-1,,nonEmpty,nonEmpty,
P08-1034,-1,0.0,-1,,nonEmpty,nonEmpty,
P12-2031,-1,0.0,-1,,nonEmpty,nonEmpty,
P10-1047,-1,0.0,-1,,nonEmpty,nonEmpty,
S13-2054,-1,0.0,-1,,nonEmpty,nonEmpty,
W10-4322,-1,0.0,-1,,nonEmpty,nonEmpty,
C08-1107,-1,0.0,-1,,nonEmpty,nonEmpty,
W07-0806,-1,0.0,-1,,nonEmpty,nonEmpty,
I05-2027,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W11-1719,-1,0.0,-1,,nonEmpty,nonEmpty,
J09-4008,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W06-1667,-1,0.0,-1,,nonEmpty,nonEmpty,
W01-0716,-1,0.0,-1,,nonEmpty,nonEmpty,
W05-1105,-1,0.0,-1,,nonEmpty,nonEmpty,
W07-2005,-1,0.0,-1,,nonEmpty,nonEmpty,
S12-1006,-1,0.0,-1,,nonEmpty,nonEmpty,
W99-0802,1.0,1.0,1.0,,,nonEmpty,nonEmpty
H91-1070,-1,0.0,-1,,nonEmpty,nonEmpty,
P09-1035,-1,0.0,-1,,nonEmpty,nonEmpty,
W13-1612,-1,0.0,-1,,nonEmpty,nonEmpty,
P02-1003,1.0,1.0,1.0,,,nonEmpty,nonEmpty
C10-2157,-1,0.0,-1,,nonEmpty,nonEmpty,
W04-3210,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W10-1911,-1,0.0,-1,,nonEmpty,nonEmpty,
P11-1005,-1,0.0,-1,,nonEmpty,nonEmpty,
I05-2022,1.0,1.0,1.0,,,nonEmpty,nonEmpty
I08-5005,-1,0.0,-1,,nonEmpty,nonEmpty,
C08-1099,-1,0.0,-1,,nonEmpty,nonEmpty,
P97-1028,-1,0.0,-1,,nonEmpty,nonEmpty,
W06-1602,-1,0.0,-1,,nonEmpty,nonEmpty,
L08-1193,-1,0.0,-1,,nonEmpty,nonEmpty,
W10-3706,-1,0.0,-1,,nonEmpty,nonEmpty,
W09-0504,-1,0.0,-1,,nonEmpty,nonEmpty,
N13-1090,-1,0.0,-1,,nonEmpty,nonEmpty,
D10-1100,-1,0.0,-1,,nonEmpty,nonEmpty,
W13-4914,-1,0.0,-1,,nonEmpty,nonEmpty,
N13-2011,-1,0.0,-1,,nonEmpty,nonEmpty,
D13-1045,-1,0.0,-1,,nonEmpty,nonEmpty,
W11-1921,-1,0.0,-1,,nonEmpty,nonEmpty,
D08-1031,-1,0.0,-1,,nonEmpty,nonEmpty,
H92-1006,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W05-1505,-1,0.0,-1,,nonEmpty,nonEmpty,
L08-1404,-1,0.0,-1,,nonEmpty,nonEmpty,
W04-0309,-1,0.0,-1,,nonEmpty,nonEmpty,
I08-1074,-1,0.0,-1,,nonEmpty,nonEmpty,
P07-1101,-1,0.0,-1,,nonEmpty,nonEmpty,
W13-2703,-1,0.0,-1,,nonEmpty,nonEmpty,
P98-2177,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W13-1713,-1,0.0,-1,,nonEmpty,nonEmpty,
P12-4006,-1,0.0,-1,,nonEmpty,nonEmpty,
W06-2002,-1,0.0,-1,,nonEmpty,nonEmpty,
P06-1092,-1,0.0,-1,,nonEmpty,nonEmpty,
C04-1102,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W93-0311,-1,0.0,-1,,nonEmpty,nonEmpty,
S13-2104,-1,0.0,-1,,nonEmpty,nonEmpty,
N07-1022,-1,0.0,-1,,nonEmpty,nonEmpty,
W11-2154,-1,0.0,-1,,nonEmpty,nonEmpty,
W12-2038,-1,0.0,-1,,nonEmpty,nonEmpty,
W06-2109,-1,0.0,-1,,nonEmpty,nonEmpty,
H01-1022,-1,0.0,-1,,nonEmpty,nonEmpty,
W06-3122,-1,0.0,-1,,nonEmpty,nonEmpty,
W08-0406,-1,0.0,-1,,nonEmpty,nonEmpty,
P88-1008,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W11-0117,1.0,1.0,1.0,,,nonEmpty,nonEmpty
N09-1072,-1,0.0,-1,,nonEmpty,nonEmpty,
C10-1098,-1,0.0,-1,,nonEmpty,nonEmpty,
D11-1134,-1,0.0,-1,,nonEmpty,nonEmpty,
P10-1086,-1,0.0,-1,,nonEmpty,nonEmpty,
P10-2035,-1,0.0,-1,,nonEmpty,nonEmpty,
P08-1087,-1,0.0,-1,,nonEmpty,nonEmpty,
P13-1001,-1,0.0,-1,,nonEmpty,nonEmpty,
N09-3013,-1,0.0,-1,,nonEmpty,nonEmpty,
P08-2016,-1,0.0,-1,,nonEmpty,nonEmpty,
W03-1001,-1,0.0,-1,,nonEmpty,nonEmpty,
P11-1128,-1,0.0,-1,,nonEmpty,nonEmpty,
P85-1038,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W06-0906,-1,0.0,-1,,nonEmpty,nonEmpty,
N03-3003,-1,0.0,-1,,nonEmpty,nonEmpty,
N13-1061,-1,0.0,-1,,nonEmpty,nonEmpty,
L08-1147,-1,0.0,-1,,nonEmpty,nonEmpty,
H94-1049,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W11-0319,-1,0.0,-1,,nonEmpty,nonEmpty,
P95-1010,-1,0.0,-1,,nonEmpty,nonEmpty,
E99-1027,-1,0.0,-1,,nonEmpty,nonEmpty,
P06-2095,-1,0.0,-1,,nonEmpty,nonEmpty,
C04-1076,1.0,1.0,1.0,,,nonEmpty,nonEmpty
P13-1120,-1,0.0,-1,,nonEmpty,nonEmpty,
C96-1033,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W13-1202,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W04-3215,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W10-2808,-1,0.0,-1,,nonEmpty,nonEmpty,
E12-1020,-1,0.0,-1,,nonEmpty,nonEmpty,
P12-1095,-1,0.0,-1,,nonEmpty,nonEmpty,
N12-1078,-1,0.0,-1,,nonEmpty,nonEmpty,
D13-1036,-1,0.0,-1,,nonEmpty,nonEmpty,
P93-1015,-1,0.0,-1,,nonEmpty,nonEmpty,
D08-1042,-1,0.0,-1,,nonEmpty,nonEmpty,
P97-1017,-1,0.0,-1,,nonEmpty,nonEmpty,
W10-1010,-1,0.0,-1,,nonEmpty,nonEmpty,
P00-1026,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W05-0303,-1,0.0,-1,,nonEmpty,nonEmpty,
C90-2062,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W02-1509,-1,0.0,-1,,nonEmpty,nonEmpty,
W04-2102,-1,0.0,-1,,nonEmpty,nonEmpty,
P11-2066,-1,0.0,-1,,nonEmpty,nonEmpty,
W08-1602,-1,0.0,-1,,nonEmpty,nonEmpty,
W09-3207,-1,0.0,-1,,nonEmpty,nonEmpty,
W10-1814,-1,0.0,-1,,nonEmpty,nonEmpty,
I05-3003,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W05-0402,1.0,1.0,1.0,,,nonEmpty,nonEmpty
P03-1065,-1,0.0,-1,,nonEmpty,nonEmpty,
P10-1075,-1,0.0,-1,,nonEmpty,nonEmpty,
J10-3007,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W11-1507,-1,0.0,-1,,nonEmpty,nonEmpty,
P13-1143,-1,0.0,-1,,nonEmpty,nonEmpty,
P12-3010,-1,0.0,-1,,nonEmpty,nonEmpty,
W07-1706,-1,0.0,-1,,nonEmpty,nonEmpty,
W00-0702,-1,0.0,-1,,nonEmpty,nonEmpty,
P10-2054,-1,0.0,-1,,nonEmpty,nonEmpty,
W09-2510,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W07-1002,-1,0.0,-1,,nonEmpty,nonEmpty,
W03-0901,-1,0.0,-1,,nonEmpty,nonEmpty,
L08-1330,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W06-0803,-1,0.0,-1,,nonEmpty,nonEmpty,
W04-2808,-1,0.0,-1,,nonEmpty,nonEmpty,
A00-2042,-1,0.0,-1,,nonEmpty,nonEmpty,
W09-2903,-1,0.0,-1,,nonEmpty,nonEmpty,
W96-0402,-1,0.0,-1,,nonEmpty,nonEmpty,
X93-1020,-1,0.0,-1,,nonEmpty,nonEmpty,
C02-1114,-1,0.0,-1,,nonEmpty,nonEmpty,
P10-2024,-1,0.0,-1,,nonEmpty,nonEmpty,
P08-1045,-1,0.0,-1,,nonEmpty,nonEmpty,
C04-1131,-1,0.0,-1,,nonEmpty,nonEmpty,
W11-2139,-1,0.0,-1,,nonEmpty,nonEmpty,
P05-2019,-1,0.0,-1,,nonEmpty,nonEmpty,
M98-1003,-1,0.0,-1,,nonEmpty,nonEmpty,
L08-1384,-1,0.0,-1,,nonEmpty,nonEmpty,
D09-1098,-1,0.0,-1,,nonEmpty,nonEmpty,
C96-1095,1.0,1.0,1.0,,,nonEmpty,nonEmpty
E09-1065,-1,0.0,-1,,nonEmpty,nonEmpty,
W13-3004,-1,0.0,-1,,nonEmpty,nonEmpty,
P98-2219,-1,0.0,-1,,nonEmpty,nonEmpty,
P07-2037,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W00-1433,-1,0.0,-1,,nonEmpty,nonEmpty,
P05-3012,-1,0.0,-1,,nonEmpty,nonEmpty,
P13-3023,-1,0.0,-1,,nonEmpty,nonEmpty,
N09-1013,1.0,1.0,1.0,,,nonEmpty,nonEmpty
P11-1027,-1,0.0,-1,,nonEmpty,nonEmpty,
W01-1507,-1,0.0,-1,,nonEmpty,nonEmpty,
W04-1605,1.0,1.0,1.0,,,nonEmpty,nonEmpty
S13-2048,1.0,1.0,1.0,,,nonEmpty,nonEmpty
P13-1041,-1,0.0,-1,,nonEmpty,nonEmpty,
H89-1054,1.0,1.0,1.0,,,nonEmpty,nonEmpty
P12-2002,-1,0.0,-1,,nonEmpty,nonEmpty,
W07-2106,-1,0.0,-1,,nonEmpty,nonEmpty,
P06-4013,-1,0.0,-1,,nonEmpty,nonEmpty,
W12-0111,-1,0.0,-1,,nonEmpty,nonEmpty,
W00-0403,-1,0.0,-1,,nonEmpty,nonEmpty,
W10-4108,-1,0.0,-1,,nonEmpty,nonEmpty,
W13-4032,-1,0.0,-1,,nonEmpty,nonEmpty,
S13-2088,-1,0.0,-1,,nonEmpty,nonEmpty,
D09-1057,-1,0.0,-1,,nonEmpty,nonEmpty,
W12-3208,-1,0.0,-1,,nonEmpty,nonEmpty,
W09-1323,-1,0.0,-1,,nonEmpty,nonEmpty,
L08-1313,1.0,1.0,1.0,,,nonEmpty,nonEmpty
D11-1123,-1,0.0,-1,,nonEmpty,nonEmpty,
C08-1131,-1,0.0,-1,,nonEmpty,nonEmpty,
Q13-1022,-1,0.0,-1,,nonEmpty,nonEmpty,
W09-0439,-1,0.0,-1,,nonEmpty,nonEmpty,
A00-3007,-1,0.0,-1,,nonEmpty,nonEmpty,
C02-1062,-1,0.0,-1,,nonEmpty,nonEmpty,
P99-1078,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W10-3804,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W07-2078,-1,0.0,-1,,nonEmpty,nonEmpty,
N09-1050,1.0,1.0,1.0,,,nonEmpty,nonEmpty
P03-2021,-1,0.0,-1,,nonEmpty,nonEmpty,
W07-0604,-1,0.0,-1,,nonEmpty,nonEmpty,
W08-1138,-1,0.0,-1,,nonEmpty,nonEmpty,
P06-2029,-1,0.0,-1,,nonEmpty,nonEmpty,
H01-1048,-1,0.0,-1,,nonEmpty,nonEmpty,
P12-2006,-1,0.0,-1,,nonEmpty,nonEmpty,
P95-1053,1.0,1.0,1.0,,,nonEmpty,nonEmpty
C88-2134,1.0,1.0,1.0,,,nonEmpty,nonEmpty
E06-2010,-1,0.0,-1,,nonEmpty,nonEmpty,
N09-1067,-1,0.0,-1,,nonEmpty,nonEmpty,
A94-1015,1.0,1.0,1.0,,,nonEmpty,nonEmpty
C08-1118,-1,0.0,-1,,nonEmpty,nonEmpty,
W08-0608,-1,0.0,-1,,nonEmpty,nonEmpty,
C94-1032,1.0,1.0,1.0,,,nonEmpty,nonEmpty
P09-2074,-1,0.0,-1,,nonEmpty,nonEmpty,
W08-0203,-1,0.0,-1,,nonEmpty,nonEmpty,
W05-0831,-1,0.0,-1,,nonEmpty,nonEmpty,
E06-1033,-1,0.0,-1,,nonEmpty,nonEmpty,
I08-6001,-1,0.0,-1,,nonEmpty,nonEmpty,
C10-2120,-1,0.0,-1,,nonEmpty,nonEmpty,
W10-2905,-1,0.0,-1,,nonEmpty,nonEmpty,
D11-1131,-1,0.0,-1,,nonEmpty,nonEmpty,
P98-2245,-1,0.0,-1,,nonEmpty,nonEmpty,
P06-2079,-1,0.0,-1,,nonEmpty,nonEmpty,
C04-1024,-1,0.0,-1,,nonEmpty,nonEmpty,
H91-1016,1.0,1.0,1.0,,,nonEmpty,nonEmpty
I08-2099,1.0,1.0,1.0,,,nonEmpty,nonEmpty
P10-1125,-1,0.0,-1,,nonEmpty,nonEmpty,
C04-1124,-1,0.0,-1,,nonEmpty,nonEmpty,
W13-1105,-1,0.0,-1,,nonEmpty,nonEmpty,
N04-4024,-1,0.0,-1,,nonEmpty,nonEmpty,
E12-1002,-1,0.0,-1,,nonEmpty,nonEmpty,
S13-1038,-1,0.0,-1,,nonEmpty,nonEmpty,
N10-1077,-1,0.0,-1,,nonEmpty,nonEmpty,
W04-1507,-1,0.0,-1,,nonEmpty,nonEmpty,
W12-3402,-1,0.0,-1,,nonEmpty,nonEmpty,
E93-1025,-1,0.0,-1,,nonEmpty,nonEmpty,
N09-1002,-1,0.0,-1,,nonEmpty,nonEmpty,
W04-3111,-1,0.0,-1,,nonEmpty,nonEmpty,
D10-1013,-1,0.0,-1,,nonEmpty,nonEmpty,
P11-1039,-1,0.0,-1,,nonEmpty,nonEmpty,
W11-0412,1.0,1.0,1.0,,,nonEmpty,nonEmpty
I08-1052,1.0,1.0,1.0,,,nonEmpty,nonEmpty
E87-1049,-1,0.0,-1,,nonEmpty,nonEmpty,
M91-1006,-1,0.0,-1,,nonEmpty,nonEmpty,
I05-3025,-1,0.0,-1,,nonEmpty,nonEmpty,
C10-1093,1.0,1.0,1.0,,,nonEmpty,nonEmpty
D12-1029,-1,0.0,-1,,nonEmpty,nonEmpty,
N03-4013,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W05-0209,-1,0.0,-1,,nonEmpty,nonEmpty,
C96-2128,-1,0.0,-1,,nonEmpty,nonEmpty,
N07-1016,-1,0.0,-1,,nonEmpty,nonEmpty,
W02-1607,1.0,1.0,1.0,,,nonEmpty,nonEmpty
J79-1050a,1.0,1.0,1.0,,,nonEmpty,nonEmpty
P06-1070,-1,0.0,-1,,nonEmpty,nonEmpty,
D08-1113,-1,0.0,-1,,nonEmpty,nonEmpty,
P08-2053,-1,0.0,-1,,nonEmpty,nonEmpty,
W13-5011,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W09-1505,-1,0.0,-1,,nonEmpty,nonEmpty,
H91-1049,1.0,1.0,1.0,,,nonEmpty,nonEmpty
P11-1139,-1,0.0,-1,,nonEmpty,nonEmpty,
J06-1004,1.0,1.0,1.0,,,nonEmpty,nonEmpty
N06-1043,-1,0.0,-1,,nonEmpty,nonEmpty,
P02-1010,-1,0.0,-1,,nonEmpty,nonEmpty,
P85-1031,1.0,1.0,1.0,,,nonEmpty,nonEmpty
A88-1005,1.0,1.0,1.0,,,nonEmpty,nonEmpty
L08-1526,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W07-2016,-1,0.0,-1,,nonEmpty,nonEmpty,
P01-1050,-1,0.0,-1,,nonEmpty,nonEmpty,
J02-3005,1.0,1.0,1.0,,,nonEmpty,nonEmpty
D09-1054,-1,0.0,-1,,nonEmpty,nonEmpty,
P87-1032,1.0,1.0,1.0,,,nonEmpty,nonEmpty
N10-1005,1.0,1.0,1.0,,,nonEmpty,nonEmpty
P98-1030,-1,0.0,-1,,nonEmpty,nonEmpty,
P05-1033,-1,0.0,-1,,nonEmpty,nonEmpty,
J02-4003,1.0,1.0,1.0,,,nonEmpty,nonEmpty
L08-1362,-1,0.0,-1,,nonEmpty,nonEmpty,
P13-2055,-1,0.0,-1,,nonEmpty,nonEmpty,
E87-1033,1.0,1.0,1.0,,,nonEmpty,nonEmpty
D13-1111,-1,0.0,-1,,nonEmpty,nonEmpty,
W11-1006,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W11-2115,-1,0.0,-1,,nonEmpty,nonEmpty,
P13-2014,-1,0.0,-1,,nonEmpty,nonEmpty,
W06-3002,-1,0.0,-1,,nonEmpty,nonEmpty,
N06-1039,-1,0.0,-1,,nonEmpty,nonEmpty,
W10-1104,-1,0.0,-1,,nonEmpty,nonEmpty,
E06-2025,1.0,1.0,1.0,,,nonEmpty,nonEmpty
C88-1071,1.0,1.0,1.0,,,nonEmpty,nonEmpty
D13-1034,-1,0.0,-1,,nonEmpty,nonEmpty,
W07-0727,-1,0.0,-1,,nonEmpty,nonEmpty,
P10-1023,-1,0.0,-1,,nonEmpty,nonEmpty,
C04-1054,-1,0.0,-1,,nonEmpty,nonEmpty,
W09-0403,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W04-0835,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W05-1307,-1,0.0,-1,,nonEmpty,nonEmpty,
C96-2166,1.0,1.0,1.0,,,nonEmpty,nonEmpty
H05-2017,-1,0.0,-1,,nonEmpty,nonEmpty,
W08-0208,-1,0.0,-1,,nonEmpty,nonEmpty,
P11-1117,-1,0.0,-1,,nonEmpty,nonEmpty,
P13-4001,-1,0.0,-1,,nonEmpty,nonEmpty,
W05-0836,-1,0.0,-1,,nonEmpty,nonEmpty,
J05-3004,1.0,1.0,1.0,,,nonEmpty,nonEmpty
T78-1016,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W12-6216,-1,0.0,-1,,nonEmpty,nonEmpty,
P04-1064,-1,0.0,-1,,nonEmpty,nonEmpty,
W10-2401,-1,0.0,-1,,nonEmpty,nonEmpty,
P13-1165,-1,0.0,-1,,nonEmpty,nonEmpty,
W01-0709,-1,0.0,-1,,nonEmpty,nonEmpty,
E06-2017,-1,0.0,-1,,nonEmpty,nonEmpty,
C02-1156,-1,0.0,-1,,nonEmpty,nonEmpty,
N12-1006,-1,0.0,-1,,nonEmpty,nonEmpty,
W10-1717,-1,0.0,-1,,nonEmpty,nonEmpty,
C86-1027,1.0,1.0,1.0,,,nonEmpty,nonEmpty
H91-1055,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W98-0301,-1,0.0,-1,,nonEmpty,nonEmpty,
W06-0208,-1,0.0,-1,,nonEmpty,nonEmpty,
C00-2158,1.0,1.0,1.0,,,nonEmpty,nonEmpty
P08-1098,-1,0.0,-1,,nonEmpty,nonEmpty,
W01-0904,-1,0.0,-1,,nonEmpty,nonEmpty,
W04-3204,-1,0.0,-1,,nonEmpty,nonEmpty,
P08-2005,-1,0.0,-1,,nonEmpty,nonEmpty,
A00-1001,-1,0.0,-1,,nonEmpty,nonEmpty,
N13-1114,-1,0.0,-1,,nonEmpty,nonEmpty,
W10-1752,-1,0.0,-1,,nonEmpty,nonEmpty,
W05-0909,-1,0.0,-1,,nonEmpty,nonEmpty,
N07-1044,-1,0.0,-1,,nonEmpty,nonEmpty,
W05-0622,-1,0.0,-1,,nonEmpty,nonEmpty,
W04-0712,-1,0.0,-1,,nonEmpty,nonEmpty,
W08-1209,-1,0.0,-1,,nonEmpty,nonEmpty,
W05-1527,-1,0.0,-1,,nonEmpty,nonEmpty,
C92-3146,1.0,1.0,1.0,,,nonEmpty,nonEmpty
I05-4001,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W13-2501,-1,0.0,-1,,nonEmpty,nonEmpty,
W13-4047,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W06-1604,-1,0.0,-1,,nonEmpty,nonEmpty,
J03-3001,-1,0.0,-1,,nonEmpty,nonEmpty,
P11-3012,-1,0.0,-1,,nonEmpty,nonEmpty,
E85-1010,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W13-3109,-1,0.0,-1,,nonEmpty,nonEmpty,
D10-1111,-1,0.0,-1,,nonEmpty,nonEmpty,
W13-0808,-1,0.0,-1,,nonEmpty,nonEmpty,
W12-4514,-1,0.0,-1,,nonEmpty,nonEmpty,
N13-1054,-1,0.0,-1,,nonEmpty,nonEmpty,
W93-0304,-1,0.0,-1,,nonEmpty,nonEmpty,
W11-1902,-1,0.0,-1,,nonEmpty,nonEmpty,
D07-1101,-1,0.0,-1,,nonEmpty,nonEmpty,
D13-1181,-1,0.0,-1,,nonEmpty,nonEmpty,
D13-1047,-1,0.0,-1,,nonEmpty,nonEmpty,
P07-3015,-1,0.0,-1,,nonEmpty,nonEmpty,
W13-2517,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W12-1817,-1,0.0,-1,,nonEmpty,nonEmpty,
I05-1060,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W09-3805,-1,0.0,-1,,nonEmpty,nonEmpty,
W06-3401,-1,0.0,-1,,nonEmpty,nonEmpty,
W04-1911,-1,0.0,-1,,nonEmpty,nonEmpty,
W97-1408,-1,0.0,-1,,nonEmpty,nonEmpty,
C94-1082,-1,0.0,-1,,nonEmpty,nonEmpty,
W09-1324,-1,0.0,-1,,nonEmpty,nonEmpty,
W09-2408,-1,0.0,-1,,nonEmpty,nonEmpty,
W04-0846,1.0,1.0,1.0,,,nonEmpty,nonEmpty
S10-1096,-1,0.0,-1,,nonEmpty,nonEmpty,
W07-1404,-1,0.0,-1,,nonEmpty,nonEmpty,
P10-1124,-1,0.0,-1,,nonEmpty,nonEmpty,
W07-2039,-1,0.0,-1,,nonEmpty,nonEmpty,
M92-1031,1.0,1.0,1.0,,,nonEmpty,nonEmpty
W07-1102,1.0,1.0,1.0,,,nonEmpty,nonEmpty
L08-1218,1.0,1.0,1.0,,,nonEmpty,nonEmpty
