id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
D09-1026,0.5,0.25,0.3333333333333333,d daniel ramage,d ramage|d hall|r nallapati,d ramage|d hall|r nallapati|c manning,d daniel ramage|c manning
N04-4031,0.5,0.25,0.3333333333333333,d hong qi,h qi|a winkel|d tam,d radev|h qi|a winkel|d tam,d radev|d hong qi
W10-4213,-1,0.0,-1,,a siddharthan,a siddharthan,
D11-1034,-1,0.0,-1,,g lembersky|n ordan|s wintner,g lembersky|n ordan|s wintner,
I05-1038,0.0,0.0,0.0,h akihiro tamura,a tamura|h takamura|m okumura,a tamura|h takamura|m okumura,h akihiro tamura
I08-1005,-1,0.0,-1,,g zhou|j li|l qian|q zhu,g zhou|j li|l qian|q zhu,
W09-3505,0.5,1.0,0.6666666666666666,models|g mjansche@google. com,,m jansche|r sproat,models|m jansche|g mjansche@google. com|r sproat
W09-1419,-1,0.0,-1,,s van landeghem|y saeys|b de baets|y van de peer,s van landeghem|y saeys|b de baets|y van de peer,
P13-1168,-1,0.0,-1,,r ramanath|m choudhury|k bali|r saha roy,r ramanath|m choudhury|k bali|r saha roy,
W09-1511,-1,0.0,-1,,g chalendar|d nouvel,g chalendar|d nouvel,
W10-1921,-1,0.0,-1,,s van landeghem|s pyysalo|t ohta|y van de peer,s van landeghem|s pyysalo|t ohta|y van de peer,
W08-2122,0.5,0.25,0.3333333333333333,s henderson,j henderson|g musillo|i titov,j henderson|p merlo|g musillo|i titov,s henderson|p merlo
W11-2020,0.0,0.0,0.0,b alexander schmitt,a schmitt|b schatz|w minker,a schmitt|b schatz|w minker,b alexander schmitt
P09-1032,-1,0.0,-1,,e beigman|b beigman klebanov,e beigman|b beigman klebanov,
P05-1003,0.5,0.3333333333333333,0.4,fields,t cohn|m osborne,a smith|t cohn|m osborne,fields|a smith
P93-1023,0.5,0.5,0.5,kathleen,k mckeown,v hatzivassiloglou|k mckeown,v hatzivassiloglou|kathleen
W11-2034,1.0,0.16666666666666666,0.2857142857142857,,r farrell|e cross|m lomas|j darvill|k whitebread,m lomas|e cross|j darvill|r farrell|m kopack|k whitebread,m kopack
P84-1037,-1,0.0,-1,,g thurmair,g thurmair,
W08-1707,-1,0.0,-1,,v paiva|t king,v paiva|t king,
C00-2151,-1,0.0,-1,,k foth|w menzel|h pop|i schroder,k foth|w menzel|h pop|i schroder,
P13-2154,-1,0.0,-1,,s szumlanski|f gomez|v sims,s szumlanski|f gomez|v sims,
W12-1012,0.5,0.5,0.5,n. aletras@dcs. shef. ac. uk,n aletras,n aletras|m stevenson,n. aletras@dcs. shef. ac. uk|m stevenson
W13-2005,0.0,0.0,0.0,d andrew mackinlay|y|h|w and karin verspoor,k verspoor|h liu|a mackinlay|w wilbur|a jimeno yepes|d martinez,a mackinlay|d martinez|a jimeno yepes|h liu|w wilbur|k verspoor,d andrew mackinlay|y|h|w and karin verspoor
W09-0606,-1,0.0,-1,,m rolbert|p prea,m rolbert|p prea,
W94-0105,1.0,0.5,0.6666666666666666,,m crocker,a fordham|m crocker,a fordham
W10-2007,0.0,0.0,0.0,of concepts gerhard kremer and marco baroni,g kremer|m baroni,g kremer|m baroni,of concepts gerhard kremer and marco baroni
I05-2021,-1,0.0,-1,,m carpuat|d wu,m carpuat|d wu,
P11-1158,-1,0.0,-1,,m auli|a lopez,m auli|a lopez,
N09-1069,1.0,1.0,1.0,,,p liang|d klein,p liang|d klein
N12-1056,-1,0.0,-1,,b kjersten|b van durme,b kjersten|b van durme,
W12-2418,-1,0.0,-1,,y arens|s sharma|c hsu|l lange|j ambite,s sharma|l lange|j ambite|y arens|c hsu,
N09-1063,0.5,0.5,0.5,dan,d klein,a pauls|d klein,a pauls|dan
P06-2113,0.0,0.0,0.0,a yi wang|j spoken,y wang|a acero|m mahajan|j lee,y wang|a acero|m mahajan|j lee,a yi wang|j spoken
J13-3003,-1,0.0,-1,,k erk|d mccarthy|n gaylord,k erk|d mccarthy|n gaylord,
C04-1028,-1,0.0,-1,,g kruijff|j baldridge,g kruijff|j baldridge,
W10-3811,-1,0.0,-1,,t singh|s bandyopadhyay,t singh|s bandyopadhyay,
C00-1063,0.0,0.0,0.0,f dictionary|n daisuke kawahara,d kawahara|n kaji|s kurohashi,d kawahara|n kaji|s kurohashi,f dictionary|n daisuke kawahara
A97-1030,0.0,0.0,0.0,edu yael ravin misook|choi|j joseph smith|j smith,n wacholder|y ravin|m choi,n wacholder|y ravin|m choi,edu yael ravin misook|choi|j joseph smith|j smith
E09-1086,-1,0.0,-1,,c sporleder|l li,c sporleder|l li,
L08-1107,-1,0.0,-1,,c cardie|c farina|m rawding|a aijaz,c cardie|c farina|m rawding|a aijaz,
H05-1043,0.0,0.0,0.0,popescu|and oren etzioni,a popescu|o etzioni,a popescu|o etzioni,popescu|and oren etzioni
D09-1143,0.5,0.3333333333333333,0.4,and alessandro moschitti and giuseppe riccardi nguyenthi,a moschitti|g riccardi,t nguyen|a moschitti|g riccardi,t nguyen|and alessandro moschitti and giuseppe riccardi nguyenthi
I08-5008,-1,0.0,-1,,a ekbal|s bandyopadhyay,a ekbal|s bandyopadhyay,
D08-1079,-1,0.0,-1,,x wan,x wan,
J10-1001,0.0,0.0,0.0,m schuler,w schuler|s abdelrahman|t miller|l schwartz,w schuler|s abdelrahman|t miller|l schwartz,m schuler
N12-1041,-1,0.0,-1,,y chen|f metze,y chen|f metze,
P11-3015,-1,0.0,-1,,a athar,a athar,
P98-1058,0.0,0.0,0.0,u and joachim niehren * and peter ruhrberg and feiyu,m egg|j niehren|p ruhrberg|f xu,m egg|j niehren|p ruhrberg|f xu,u and joachim niehren * and peter ruhrberg and feiyu
N07-4013,0.6666666666666666,0.6666666666666666,0.6666666666666666,washington. edu|oren,o etzioni|s soderland,a yates|m banko|m broadhead|m cafarella|o etzioni|s soderland,a yates|m cafarella|m banko|oren|washington. edu|m broadhead
W03-0422,0.0,0.0,0.0,f and llu ´ is,x carreras|l marquez|l padro,x carreras|l marquez|l padro,f and llu ´ is
P86-1032,0.5,1.0,0.6666666666666666,j grosz,,m pollack,m pollack|j grosz
H91-1014,0.25,0.1111111111111111,0.15384615384615383,j stephanie seneff|h lynette hirschman|a joseph polifroni,d goddeau|s seneff|h leung|v zue|j polifroni|l hirschman|j glass|m phillips,s seneff|j glass|d goddeau|d goodine|l hirschman|h leung|m phillips|j polifroni|v zue,j stephanie seneff|d goodine|h lynette hirschman|a joseph polifroni
W99-0635,-1,0.0,-1,,j yoon|k choi|m song,j yoon|k choi|m song,
P11-2091,-1,0.0,-1,,z qu|y liu,z qu|y liu,
C00-2161,-1,0.0,-1,,r nelken|n francez,r nelken|n francez,
W04-0213,-1,0.0,-1,,m stede,m stede,
W11-1607,-1,0.0,-1,,m elsner|d santhanam,m elsner|d santhanam,
W10-0509,0.0,0.0,0.0,v de rijke,g geleijnse|m de rijke|v jijkoun|w weerkamp|p ackermans,v jijkoun|w weerkamp|m de rijke|p ackermans|g geleijnse,v de rijke
I05-3031,0.0,0.0,0.0,t and irwin king,t lau|i king,t lau|i king,t and irwin king
P96-1020,-1,0.0,-1,,k takeda,k takeda,
W13-3517,1.0,1.0,1.0,,,j zheng|l vilnis|s singh|j choi|a mccallum,j zheng|l vilnis|s singh|j choi|a mccallum
W06-0612,-1,0.0,-1,,j semecky|s cinkova,j semecky|s cinkova,
D09-1044,-1,0.0,-1,,b hachey,b hachey,
C04-1147,-1,0.0,-1,,e terra|c clarke,e terra|c clarke,
P06-1139,0.0,0.0,0.0,radu@isi. edu daniel marcu,r soricut|d marcu,r soricut|d marcu,radu@isi. edu daniel marcu
P06-1104,1.0,0.75,0.8571428571428571,,j zhang,m zhang|j zhang|j su|g zhou,m zhang|j su|g zhou
H89-2038,-1,0.0,-1,,x huang|h hon|k lee,x huang|h hon|k lee,
H94-1063,-1,0.0,-1,,v digalakis|h murveit,v digalakis|h murveit,
W12-3144,0.0,0.0,0.0,t mediani,a waibel|e cho|y zhang|j niehues|t herrmann|m mediani,j niehues|y zhang|m mediani|t herrmann|e cho|a waibel,t mediani
P10-1095,0.0,0.0,0.0,i litvakm@bgu. ac. il mark last ben|mlast@bgu. ac. il menahem friedman,m litvak|m last|m friedman,m litvak|m last|m friedman,i litvakm@bgu. ac. il mark last ben|mlast@bgu. ac. il menahem friedman
P12-1075,1.0,1.0,1.0,,,l yao|s riedel|a mccallum,l yao|s riedel|a mccallum
P07-1128,0.5,0.5,0.5,p. hsueh@ed. ac. uk,p hsueh,p hsueh|j moore,p. hsueh@ed. ac. uk|j moore
P08-1116,-1,0.0,-1,,s li|s zhao|m zhou|t liu|c niu,s zhao|c niu|m zhou|t liu|s li,
W02-0608,-1,0.0,-1,,k muller,k muller,
S12-1046,-1,0.0,-1,,l specia|s jauhar|r mihalcea,l specia|s jauhar|r mihalcea,
W09-3802,-1,0.0,-1,,m nederhof,m nederhof,
D11-1139,0.14285714285714285,0.25,0.18181818181818182,m aguiar|m|t figueiredo|pedro|martins|ario a,a martins|m figueiredo|p aguiar,a martins|n smith|m figueiredo|p aguiar,martins|n smith|pedro|m aguiar|m|ario a|t figueiredo
W11-1713,0.0,0.0,0.0,frederik. vaassen@ua. ac. be walter daelemans,f vaassen|w daelemans,f vaassen|w daelemans,frederik. vaassen@ua. ac. be walter daelemans
C04-1189,-1,0.0,-1,,t strzalkowski|r salkin|n wacholder|r rittman|n shimizu|t liu|s ryan|p kantor|s small|d kelly,s small|t strzalkowski|t liu|s ryan|r salkin|n shimizu|p kantor|d kelly|r rittman|n wacholder,
W02-1019,-1,0.0,-1,,s kumar|w byrne,s kumar|w byrne,
W10-4207,0.0,0.0,0.0,g and mary ellen foster2 and amy,m foster|c matheson|a isard|j oberlander|m giuliani|a knoll,m giuliani|m foster|a isard|c matheson|j oberlander|a knoll,g and mary ellen foster2 and amy
N04-3003,0.0,0.0,0.0,h kristin precoda,m frandsen|a kathol|j fry|k precoda|d vergyri|h franco|s riehemann|c richey|c culy|a dost|j zheng,k precoda|h franco|a dost|m frandsen|j fry|a kathol|c richey|s riehemann|d vergyri|j zheng|c culy,h kristin precoda
P12-2056,-1,0.0,-1,,j chen|x dai|g tang|s huang|n xi,n xi|g tang|x dai|s huang|j chen,
C96-1030,-1,0.0,-1,,r brown,r brown,
W09-0432,0.5,0.5,0.5,r bertoldi,n bertoldi,n bertoldi|m federico,r bertoldi|m federico
P89-1013,1.0,1.0,1.0,,,c mellish,c mellish
D11-1075,-1,0.0,-1,,j jiang|k chai|l teow|c leung|h chieu,c leung|j jiang|k chai|h chieu|l teow,
W06-1306,0.0,0.0,0.0,s and harry bunt,s keizer|h bunt,s keizer|h bunt,s and harry bunt
N07-1005,0.0,0.0,0.0,k and katsunori kotani and yujie zhang and hitoshi isahara,k uchimoto|k kotani|y zhang|h isahara,k uchimoto|k kotani|y zhang|h isahara,k and katsunori kotani and yujie zhang and hitoshi isahara
W06-2501,-1,0.0,-1,,s patwardhan|t pedersen,s patwardhan|t pedersen,
L08-1531,0.0,0.0,0.0,client|t maarten janssen,m janssen|t freitas,m janssen|t freitas,client|t maarten janssen
W12-1908,-1,0.0,-1,,o tackstrom,o tackstrom,
P03-2029,0.6666666666666666,0.6666666666666666,0.6666666666666666,p alignment,y itoh,k yamashita|k yoshida|y itoh,p alignment|k yamashita|k yoshida
S13-1042,0.0,0.0,0.0,j approach h. andrew schwartz|margaret l. kern|m stephanie ramones,h schwartz|j eichstaedt|m kern|l ungar|l dziurzynski|e blanco|s ramones|m seligman,h schwartz|j eichstaedt|e blanco|l dziurzynski|m kern|s ramones|m seligman|l ungar,j approach h. andrew schwartz|margaret l. kern|m stephanie ramones
D13-1121,-1,0.0,-1,,r sasano|d kawahara|s kurohashi|m okumura,r sasano|d kawahara|s kurohashi|m okumura,
N03-2008,0.0,0.0,0.0,t and eduard hovy,m fleischman|e hovy,m fleischman|e hovy,t and eduard hovy
L08-1486,-1,0.0,-1,,u ziegenhain|h fersoe|h heuvel|a moreno,u ziegenhain|h fersoe|h heuvel|a moreno,
P10-1109,-1,0.0,-1,,a maletti,a maletti,
W09-3527,-1,0.0,-1,,b varadarajan|d rao,b varadarajan|d rao,
P09-2083,-1,0.0,-1,,y chali|s hasan|s joty,y chali|s hasan|s joty,
W04-2508,0.0,0.0,0.0,j andrew hickl,a hickl|j lehmann|j williams|s harabagiu,a hickl|j lehmann|j williams|s harabagiu,j andrew hickl
W10-3806,-1,0.0,-1,,v zhechev|j van genabith,v zhechev|j van genabith,
W98-1241,0.0,0.0,0.0,and cohesion david|m powers,d powers,d powers,and cohesion david|m powers
T78-1003,-1,0.0,-1,,l talmy,l talmy,
W99-0804,-1,0.0,-1,,w black|s hill|m kassaei,w black|s hill|m kassaei,
W99-0313,-1,0.0,-1,,d traum|c nakatani,d traum|c nakatani,
I08-1045,-1,0.0,-1,,s saha|s sarkar|p mitra,s saha|s sarkar|p mitra,
W07-0719,-1,0.0,-1,,j gimenez|l marquez,j gimenez|l marquez,
S10-1067,-1,0.0,-1,,h li|t zhao|s li|q lu|p liu,s li|p liu|t zhao|q lu|h li,
D09-1033,-1,0.0,-1,,l li|c sporleder,l li|c sporleder,
W06-3202,-1,0.0,-1,,k muller,k muller,
W04-2103,-1,0.0,-1,,v pekar,v pekar,
L08-1085,0.0,0.0,0.0,w and alexander hauptmann,w lin|a hauptmann,w lin|a hauptmann,w and alexander hauptmann
D10-1025,1.0,0.6666666666666666,0.8,,s yih,j platt|k toutanova|s yih,j platt|k toutanova
W05-1510,-1,0.0,-1,,h nakanishi|y miyao|j tsujii,h nakanishi|y miyao|j tsujii,
P12-2017,-1,0.0,-1,,b borschinger|m johnson,b borschinger|m johnson,
P99-1047,0.0,0.0,0.0,p marcu,d marcu,d marcu,p marcu
P07-1070,-1,0.0,-1,,x wan|j yang|j xiao,x wan|j yang|j xiao,
P06-2006,-1,0.0,-1,,t briscoe|j carroll,t briscoe|j carroll,
W05-1207,0.5,0.3333333333333333,0.4,zanzotto@disco. unimib. it maria teresa pazienza,f zanzotto|m pazienza,f zanzotto|m pazienza|m pennacchiotti,zanzotto@disco. unimib. it maria teresa pazienza|m pennacchiotti
S13-2091,-1,0.0,-1,,p palanisamy|v yadav|h elchuri,p palanisamy|v yadav|h elchuri,
P12-1020,-1,0.0,-1,,m elsner|s goldwater|j eisenstein,m elsner|s goldwater|j eisenstein,
N10-1025,0.5,0.25,0.3333333333333333,parada,c parada|d filimonov|f jelinek,c parada|m dredze|d filimonov|f jelinek,parada|m dredze
I05-3016,-1,0.0,-1,,s converse,s converse,
W10-1616,0.0,0.0,0.0,m zapata,c zapata jaramillo,c zapata jaramillo,m zapata
P10-2042,-1,0.0,-1,,t cohn|p blunsom,t cohn|p blunsom,
P84-1015,-1,0.0,-1,,m clemente salazar,m clemente salazar,
C96-1065,-1,0.0,-1,,b firzlaff|d kunz,b firzlaff|d kunz,
H94-1046,0.25,0.2,0.22222222222222224,identification|m|c shari landes,s landes|r thomas|c leacock|m chodorow,g miller|m chodorow|s landes|c leacock|r thomas,identification|g miller|m|c shari landes
W07-2070,-1,0.0,-1,,h anaya sanchez|a pons porrata|r berlanga llavori,h anaya sanchez|a pons porrata|r berlanga llavori,
W09-0414,-1,0.0,-1,,j fonollosa|m costa jussa|m khalilov|r banches|r|a hernandez h|c henriquez q|j marino,j fonollosa|r|m khalilov|m costa jussa|j marino|c henriquez q|a hernandez h|r banches,
W04-0306,-1,0.0,-1,,d wu|y shen,d wu|y shen,
W04-0313,1.0,0.5,0.6666666666666666,,s vasishth,s vasishth|r lewis,r lewis
P06-2069,-1,0.0,-1,,c lioma|i ounis,c lioma|i ounis,
W03-1023,-1,0.0,-1,,n modjeska|k markert|m nissim,n modjeska|k markert|m nissim,
W09-2805,-1,0.0,-1,,j cordeiro|g dias|p brazdil,j cordeiro|g dias|p brazdil,
A97-1008,0.5,1.0,0.6666666666666666,l dialog,,r smith,l dialog|r smith
N10-3010,-1,0.0,-1,,a p v s,a p v s,
W11-0816,-1,0.0,-1,,r sinha,r sinha,
H94-1074,0.0,0.0,0.0,c filtering|d julian kupiec,j kupiec|d kimber|v balasubramanian,j kupiec|d kimber|v balasubramanian,c filtering|d julian kupiec
H05-1088,0.75,0.75,0.75,i,r sauri,r sauri|r knippen|m verhagen|j pustejovsky,i|r knippen|m verhagen|j pustejovsky
P09-1004,-1,0.0,-1,,o abend|r reichart|a rappoport,o abend|r reichart|a rappoport,
E95-1010,0.5,0.6666666666666666,0.5714285714285715,c|and william c. ogden,w ogden,m davis|t dunning|w ogden,c|m davis|t dunning|and william c. ogden
C08-1109,0.5,0.5,0.5,j org,j tetreault,j tetreault|m chodorow,j org|m chodorow
N07-2023,-1,0.0,-1,,k laskowski|t schultz,k laskowski|t schultz,
P98-1038,0.0,0.0,0.0,w jiann chen,k chen|w tsuei|l chien,k chen|w tsuei|l chien,w jiann chen
P13-4009,1.0,0.6666666666666666,0.8,,x qiu,x qiu|q zhang|x huang,q zhang|x huang
A00-2031,0.0,0.0,0.0,d and eugene charniak,d blaheta|e charniak,d blaheta|e charniak,d and eugene charniak
W06-2206,0.0,0.0,0.0,m caroline sporleder,c sporleder|m van erp|t porcelijn|a van den bosch,c sporleder|m van erp|t porcelijn|a van den bosch,m caroline sporleder
N04-4027,0.0,0.0,0.0,s email|t lokesh|s chirsty,o rambow|l shrestha|j chen|c laurdisen,o rambow|l shrestha|j chen|c laurdisen,s email|t lokesh|s chirsty
W06-3506,0.0,0.0,0.0,j matt gedigian,m gedigian|j bryant|s narayanan|b ciric,m gedigian|j bryant|s narayanan|b ciric,j matt gedigian
W05-0104,-1,0.0,-1,,d klein,d klein,
C96-2189,-1,0.0,-1,,e visser|m fuji,e visser|m fuji,
W12-4402,-1,0.0,-1,,m zhang|h li|a kumaran|m liu,m zhang|h li|a kumaran|m liu,
L08-1251,0.0,0.0,0.0,c hans uszkoreit,c federmann|u schafer|t marek|y zhang|h uszkoreit,u schafer|h uszkoreit|c federmann|t marek|y zhang,c hans uszkoreit
W02-1203,-1,0.0,-1,,m butt|t king,m butt|t king,
C04-1033,-1,0.0,-1,,x yang|j su|g zhou|c tan,x yang|j su|g zhou|c tan,
W09-0611,-1,0.0,-1,,s janarthanam|o lemon,s janarthanam|o lemon,
W13-3010,0.0,0.0,0.0,c spyros martzoukos,s martzoukos|c costa florencio|c monz,s martzoukos|c costa florencio|c monz,c spyros martzoukos
P96-1005,0.25,0.25,0.25,a viegas|b|v,e viegas|b onyshkevych|v raskin,e viegas|b onyshkevych|v raskin|s nirenburg,a viegas|b|v|s nirenburg
W08-1113,-1,0.0,-1,,m foster,m foster,
P11-1076,0.0,0.0,0.0,a mohler,m mohler|r bunescu|r mihalcea,m mohler|r bunescu|r mihalcea,a mohler
C10-3013,-1,0.0,-1,,d beermann|p mihaylov,d beermann|p mihaylov,
W97-0207,-1,0.0,-1,,i melamed,i melamed,
E09-1035,-1,0.0,-1,,n garera|d yarowsky,n garera|d yarowsky,
W05-0639,-1,0.0,-1,,s yi|m palmer,s yi|m palmer,
C96-2132,0.0,0.0,0.0,m and hiroshi nakagawa,t mori|h nakagawa,t mori|h nakagawa,m and hiroshi nakagawa
W97-0503,-1,0.0,-1,,k mccoy,k mccoy,
P98-1036,0.0,0.0,0.0,s hsi chen,h chen|s huang|y ding|s tsai,h chen|s huang|y ding|s tsai,s hsi chen
P04-1030,0.5,0.3333333333333333,0.4,alias,c collins|g penn,c collins|b carpenter|g penn,b carpenter|alias
S12-1104,0.0,0.0,0.0,kouylekov@celi. it luca dini,m kouylekov|l dini|a bosca|m trevisan,m kouylekov|l dini|a bosca|m trevisan,kouylekov@celi. it luca dini
W02-0714,0.0,0.0,0.0,q tanja schultz,a tribble|t schultz|a waibel|q jin|k laskowski,t schultz|q jin|k laskowski|a tribble|a waibel,q tanja schultz
W08-0908,-1,0.0,-1,,n pendar|e cotos,n pendar|e cotos,
W03-0306,0.5,1.0,0.6666666666666666,w baselines,,j henderson,w baselines|j henderson
W03-0109,0.5,0.25,0.3333333333333333,p and yann,f bilhaut|p enjalbert|y mathet,f bilhaut|t charnois|p enjalbert|y mathet,t charnois|p and yann
C10-1064,0.0,0.0,0.0,j,s kim|m jeong|j lee|g lee,s kim|m jeong|j lee|g lee,j
D09-1004,-1,0.0,-1,,h zhao|w chen|c kitt,h zhao|w chen|c kitt,
P06-2012,-1,0.0,-1,,j chen|j donghong|c tan|z niu,j chen|j donghong|c tan|z niu,
W12-1506,-1,0.0,-1,,l wanner|s mille|b bohnet,l wanner|s mille|b bohnet,
W11-1703,-1,0.0,-1,,d tufis|scedil|d tefanescu,d tufis|scedil|d tefanescu,
W12-0510,0.6666666666666666,0.5,0.5714285714285715,d antoine,d nouvel|j antoine,d nouvel|j antoine|n friburger|a soulet,d antoine|n friburger|a soulet
P10-1155,0.0,0.0,0.0,mitesh|m anup|k saurabh|s pushpak,m khapra|a kulkarni|s sohoney|p bhattacharyya,m khapra|a kulkarni|s sohoney|p bhattacharyya,mitesh|m anup|k saurabh|s pushpak
P11-4002,0.2857142857142857,0.4,0.3333333333333333,afer|c org steffen|u sch|language|a searchbench,j steffen|c spurk|u schafer,u schafer|b kiefer|c spurk|j steffen|r wang,a searchbench|u sch|afer|b kiefer|c org steffen|r wang|language
W12-3129,-1,0.0,-1,,c lo|a tumuluru|d wu,c lo|a tumuluru|d wu,
N07-2002,-1,0.0,-1,,n bel|s espeja|m marimon,n bel|s espeja|m marimon,
W10-2503,0.0,0.0,0.0,t maletti,a maletti|g satta,a maletti|g satta,t maletti
C10-2041,0.0,0.0,0.0,r harrington,b harrington,b harrington,r harrington
W06-1617,-1,0.0,-1,,z jiang|h ng,z jiang|h ng,
P04-2006,-1,0.0,-1,,c boonthum,c boonthum,
W11-0328,0.3333333333333333,0.3333333333333333,0.3333333333333333,y|j ichi kazama,y miyao|j kazama,y tsuruoka|y miyao|j kazama,y tsuruoka|y|j ichi kazama
D08-1064,0.0,0.0,0.0,y and hwee tou,d chiang|s deneefe|y chan|h ng,d chiang|s deneefe|y chan|h ng,y and hwee tou
A92-1041,-1,0.0,-1,,c dumitrescu,c dumitrescu,
W04-1307,-1,0.0,-1,,t gambell|c yang,t gambell|c yang,
W12-3713,-1,0.0,-1,,k reschke|p anand,k reschke|p anand,
D13-1052,0.0,0.0,0.0,m ˇcmejrek,m cmejrek|h mi|b zhou,m cmejrek|h mi|b zhou,m ˇcmejrek
S12-1026,-1,0.0,-1,,h furstenau|o rambow,h furstenau|o rambow,
P06-2093,0.0,0.0,0.0,t and daniel dchelotte and jean,h schwenk|d dechelotte|j gauvain,h schwenk|d dechelotte|j gauvain,t and daniel dchelotte and jean
S13-2066,-1,0.0,-1,,e martinez camara|a montejo raez|m martin valdivia|l urena lopez,e martinez camara|a montejo raez|m martin valdivia|l urena lopez,
W02-1816,-1,0.0,-1,,j yu,j yu,
P09-1037,-1,0.0,-1,,h setiawan|m kan|h li|p resnik,h setiawan|m kan|h li|p resnik,
W13-2023,0.0,0.0,0.0,p network task robert bossy,r bossy|p bessieres|c nedellec,r bossy|p bessieres|c nedellec,p network task robert bossy
P13-1146,0.0,0.0,0.0,g tomasz tylenda,n nakashole|t tylenda|g weikum,n nakashole|t tylenda|g weikum,g tomasz tylenda
N10-3003,-1,0.0,-1,,p bysani,p bysani,
P07-3002,-1,0.0,-1,,e ponvert,e ponvert,
P94-1036,-1,0.0,-1,,o rambow,o rambow,
W08-0334,-1,0.0,-1,,a finch|e sumita,a finch|e sumita,
P13-1064,0.0,0.0,0.0,v and carlo strapparava,v nastase|c strapparava,v nastase|c strapparava,v and carlo strapparava
C08-1072,1.0,0.5,0.6666666666666666,,w schuler,t miller|w schuler,t miller
E06-1042,0.0,0.0,0.0,j and anoop,j birke|a sarkar,j birke|a sarkar,j and anoop
C92-3129,0.0,0.0,0.0,p robin clark,e wehrli,e wehrli,p robin clark
H92-1068,0.0,0.0,0.0,h applications john butzberger,j butzberger|h murveit|e shriberg|p price,j butzberger|h murveit|e shriberg|p price,h applications john butzberger
P98-1020,0.0,0.0,0.0,t black|h andrew finch,e black|a finch|h kashioka,e black|a finch|h kashioka,t black|h andrew finch
D12-1139,-1,0.0,-1,,s feng|r banerjee|y choi,s feng|r banerjee|y choi,
L08-1370,0.4,1.0,0.5714285714285715,e. g. john smith ~ j|e. g. john smith ~ john charles smith|p names,,m arehart|k miller,p names|m arehart|k miller|e. g. john smith ~ j|e. g. john smith ~ john charles smith
D09-1015,0.5,0.5,0.5,j and,j finkel,j finkel|c manning,j and|c manning
W09-1307,1.0,1.0,1.0,,,h tan|p lambrix,h tan|p lambrix
W04-1403,0.0,0.0,0.0,l and localisation reinhard schaler,r schaler,r schaler,l and localisation reinhard schaler
P13-4016,-1,0.0,-1,,g neubig,g neubig,
W00-1001,-1,0.0,-1,,s nakazato,s nakazato,
H90-1060,0.0,0.0,0.0,s and richard schwartz,f kubala|r schwartz,f kubala|r schwartz,s and richard schwartz
W13-3613,-1,0.0,-1,,s fuentes|m tozer|a gupta|g sidorov|a catena|d catala,g sidorov|a gupta|m tozer|d catala|a catena|s fuentes,
P11-1091,-1,0.0,-1,,z bao|b kimelfeld|y li,z bao|b kimelfeld|y li,
W02-0808,-1,0.0,-1,,n ide|t erjavec|d tufis,n ide|t erjavec|d tufis,
E09-2003,-1,0.0,-1,,b bringert|k angelov|a ranta,b bringert|k angelov|a ranta,
C90-2043,-1,0.0,-1,,e van der linden|w kraaij,e van der linden|w kraaij,
E06-1036,-1,0.0,-1,,m guegan|n hernandez,m guegan|n hernandez,
P08-2051,-1,0.0,-1,,f liu|y liu,f liu|y liu,
W13-2211,-1,0.0,-1,,i durgar el kahlout|c mermer,i durgar el kahlout|c mermer,
W08-0605,-1,0.0,-1,,y tsuruoka|j tsujii|s ananiadou,y tsuruoka|j tsujii|s ananiadou,
C04-1088,-1,0.0,-1,,m gamon,m gamon,
C04-1136,-1,0.0,-1,,s evert,s evert,
C10-2131,0.0,0.0,0.0,s and takahiro nagai and masahiro nakano rintaro miyazaki and madoka ishioroshi and tatsunori,r miyazaki|m nakano|t mori|t nagai|m ishioroshi|h shibuki,h shibuki|t nagai|m nakano|r miyazaki|m ishioroshi|t mori,s and takahiro nagai and masahiro nakano rintaro miyazaki and madoka ishioroshi and tatsunori
W03-0907,0.0,0.0,0.0,t mueller|thomas,e mueller,e mueller,t mueller|thomas
P08-1027,0.5,0.5,0.5,clusters,a rappoport,d davidov|a rappoport,clusters|d davidov
A00-1015,0.5,0.5,0.5,m and,m fulkerson,m fulkerson|a biermann,m and|a biermann
W10-0603,0.0,0.0,0.0,m ahmad babaeian jelodar,a babaeian jelodar|m alizadeh|s khadivi,a babaeian jelodar|m alizadeh|s khadivi,m ahmad babaeian jelodar
W09-0712,-1,0.0,-1,,c enguehard|i modi,c enguehard|i modi,
W10-0305,-1,0.0,-1,,a ramakrishnan a|s lalitha devi,a ramakrishnan a|s lalitha devi,
P13-2140,0.6666666666666666,0.5,0.5714285714285715,y alexe,y li|b alexe,t baldwin|y li|b alexe|i stanoi,t baldwin|y alexe|i stanoi
W12-4410,1.0,1.0,1.0,,,w ammar|c dyer|n smith,w ammar|c dyer|n smith
P88-1033,0.0,0.0,0.0,m bob frank,r pareschi,r pareschi,m bob frank
N13-1109,-1,0.0,-1,,h song|j go|s park,h song|j go|s park|s park,
W03-1019,-1,0.0,-1,,y altun|m johnson|t hofmann,y altun|m johnson|t hofmann,
P90-1031,-1,0.0,-1,,c de marcken,c de marcken,
W97-0206,0.0,0.0,0.0,j christiane fellbaum * t,c fellbaum|j grabowski|s landes,c fellbaum|j grabowski|s landes,j christiane fellbaum * t
